,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1943,0,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,71,161,0,2,3,1
1944,0,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,57,144,0,1,2,1
1945,0,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,76,1734,1,0,2,0
1946,0,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,51,823,1,1,3,1
1947,0,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,60,1138,1,1,3,1
1948,0,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,74,1429,0,0,1,0
1949,1,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,45,1371,1,0,2,0
1950,0,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,57,982,0,1,2,1
1951,0,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,40,44,0,1,2,1
1952,0,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,52,318,1,2,4,1
1953,0,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,48,434,1,1,3,1
1954,2,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,52,198,1,2,4,1
1955,0,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,54,359,1,1,3,1
1956,2,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,60,576,1,0,2,0
1957,1,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,55,88,0,2,3,1
1958,0,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,44,63,1,1,3,1
1959,1,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,39,27,0,1,2,1
1960,0,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,39,193,1,1,3,1
1961,1,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,49,101,0,1,2,1
1962,0,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,72,2211,1,0,2,0
1963,1,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,61,140,1,1,3,1
1964,0,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,48,415,0,2,3,1
1965,0,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,66,22,1,1,3,1
1966,0,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,45,263,1,2,4,1
1967,0,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,32,393,1,0,2,0
1968,0,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,37,147,1,1,3,1
1969,0,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,67,443,1,1,3,1
1970,1,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,60,1958,0,0,1,0
1971,1,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,52,174,1,1,3,1
1972,1,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,76,2217,0,0,1,0
1973,0,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,65,1691,0,1,2,1
1974,0,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,63,25,1,2,4,1
1975,2,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,43,809,1,0,2,0
1976,0,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,48,895,1,0,2,0
1977,1,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,48,484,1,1,3,1
1978,1,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,50,413,1,1,3,1
1979,2,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,43,331,0,1,2,1
1980,0,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,53,25,0,1,2,1
1981,1,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,56,13,0,1,2,1
1982,0,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,53,115,1,1,3,1
1983,0,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,57,16,0,0,1,0
1984,1,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,51,92,0,2,3,1
1985,0,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,46,52,1,1,3,1
1986,0,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,53,1464,1,1,3,1
1987,0,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,59,441,0,1,2,1
1988,1,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,64,283,0,1,2,1
1989,1,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,57,747,1,1,3,1
1990,0,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,65,1870,0,0,1,0
1991,0,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,37,165,0,1,2,1
1992,0,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,46,1941,1,0,2,0
1993,2,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,42,839,1,0,2,0
1994,0,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,65,1655,0,0,1,0
1995,2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,48,23,1,2,4,1
1996,0,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,40,66,1,0,2,0
1997,0,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,56,37,1,2,4,1
1998,0,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,72,21,0,2,3,1
1999,0,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,51,22,1,3,5,1
2000,0,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,45,78,1,1,3,1
2001,1,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,41,79,1,1,3,1
2002,0,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,67,265,1,2,4,1
2003,1,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,71,1175,1,1,3,1
2004,1,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,58,1305,1,1,3,1
2005,1,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,44,46,1,1,3,1
2006,0,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,58,25,1,2,4,1
2007,0,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,70,46,0,0,1,0
2008,1,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,74,874,1,1,3,1
2009,2,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,38,100,1,1,3,1
2010,1,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,76,930,0,1,2,1
2011,0,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,68,868,1,1,3,1
2012,0,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,47,45,1,1,3,1
2013,0,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,48,1260,1,1,3,1
2014,0,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,39,414,1,1,3,1
2015,0,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,73,392,1,1,3,1
2016,0,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,46,1109,1,2,4,1
2017,0,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,72,639,0,1,2,1
2018,0,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,39,79,1,1,3,1
2019,0,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,41,1665,1,0,2,0
2020,0,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,32,692,0,0,1,0
2021,0,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,53,1392,0,3,4,1
2022,0,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,42,44,1,1,3,1
2023,1,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,44,50,1,1,3,1
2024,0,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,52,467,1,1,3,1
2025,0,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,53,223,0,1,2,1
2026,0,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,64,158,1,1,3,1
2027,0,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,50,1211,1,0,2,0
2028,0,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,53,1575,0,1,2,1
2029,2,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,76,1208,1,0,2,0
2030,0,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,72,43,1,2,4,1
2031,0,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,48,527,0,2,3,1
2032,0,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,64,932,0,1,2,1
2033,1,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,68,71,0,2,3,1
2034,0,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,70,54,1,2,4,1
2035,0,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,58,129,0,0,1,0
2036,0,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,50,1615,0,1,2,1
2037,1,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,47,1034,0,1,2,1
2038,0,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,73,1088,1,1,3,1
2039,0,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,54,137,1,1,3,1
2040,1,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,41,1244,1,0,2,0
2041,0,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,45,41,1,2,4,1
2042,0,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,49,1174,1,1,3,1
2043,0,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,72,993,0,1,2,1
2044,0,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,75,100,1,0,2,0
2045,1,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,71,1680,1,1,3,1
2046,0,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,39,98,1,1,3,1
2047,0,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,44,48,1,1,3,1
2048,0,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,74,519,1,1,3,1
2049,0,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,67,715,1,1,3,1
2050,0,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,54,37,1,1,3,1
2051,1,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,36,653,0,0,1,0
2052,0,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,40,1455,1,0,2,0
2053,0,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,53,602,0,1,2,1
2054,1,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,46,26,1,1,3,1
2055,2,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,63,102,0,0,1,0
2056,0,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,50,176,1,1,3,1
2057,0,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,63,433,1,1,3,1
2058,0,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,35,1366,1,0,2,0
2059,0,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,54,1001,1,1,3,1
2060,2,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,31,961,1,0,2,0
2061,0,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,64,1518,1,1,3,1
2062,0,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,43,56,0,1,2,1
2063,1,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,52,22,1,1,3,1
2064,1,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,49,400,0,2,3,1
2065,2,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,54,26,1,0,2,0
2066,0,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,47,350,1,1,3,1
2067,0,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,30,1216,0,0,1,0
2068,1,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,74,874,1,1,3,1
2069,1,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,73,40,1,2,4,1
2070,0,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,48,1367,1,0,2,0
2071,0,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,67,264,0,2,3,1
2072,1,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,47,2053,1,1,3,1
2073,0,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,48,1376,1,1,3,1
2074,1,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,47,45,1,2,4,1
2075,1,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,74,976,1,1,3,1
2076,2,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,39,51,1,1,3,1
2077,1,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,49,1264,1,1,3,1
2078,2,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,51,75,1,0,2,0
2079,2,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,37,57,1,1,3,1
2080,1,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,61,140,1,1,3,1
2081,0,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,53,497,0,1,2,1
2082,1,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,74,266,1,1,3,1
2083,0,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,62,2006,0,0,1,0
2084,0,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,68,615,0,2,3,1
2085,1,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,42,1021,1,0,2,0
2086,0,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,70,22,1,2,4,1
2087,1,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,49,133,1,1,3,1
2088,1,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,69,437,1,1,3,1
2089,1,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,54,1013,1,1,3,1
2090,2,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,42,57,1,1,3,1
2091,1,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,71,1038,1,1,3,1
2092,1,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,61,1573,0,0,1,0
2093,0,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,52,28,0,1,2,1
2094,1,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,47,123,1,1,3,1
2095,2,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,47,13,1,2,4,1
2096,0,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,43,132,1,1,3,1
2097,2,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,67,732,1,1,3,1
2098,0,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,66,66,1,2,4,1
2099,0,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,51,1631,1,0,2,0
2100,0,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,57,608,1,1,3,1
2101,1,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,37,1822,1,0,2,0
2102,1,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,58,1282,1,0,2,0
2103,0,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,49,8,1,3,5,1
2104,0,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,47,43,0,1,2,1
2105,1,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,47,1931,0,0,1,0
2106,1,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,74,8,1,0,2,0
2107,2,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,43,103,1,1,3,1
2108,1,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,66,1169,0,0,1,0
2109,0,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,58,395,1,1,3,1
2110,0,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,54,258,0,2,3,1
2111,0,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,53,25,0,1,2,1
2112,1,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,69,185,0,1,2,1
2113,1,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,57,180,0,2,3,1
2114,0,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,49,22,0,1,2,1
2115,0,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,52,44,1,2,4,1
2116,0,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,55,94,0,2,3,1
2117,0,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,66,81,1,0,2,0
2118,0,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,50,798,0,1,2,1
2119,0,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,66,1334,0,0,1,0
2120,1,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,52,38,1,1,3,1
2121,1,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,63,61,1,3,5,1
2122,1,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,50,300,1,2,4,1
2123,1,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,61,88,1,1,3,1
2124,1,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,65,54,1,2,4,1
2125,0,69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,51,1782,1,0,2,0
2126,0,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,47,68,1,1,3,1
2127,0,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,54,258,0,2,3,1
2128,1,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,47,31,1,1,3,1
2129,2,32146.0,1,0,16,26,3,23,4,7,3,2,2,0,4,6,40,66,1,1,3,1
2130,2,41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,59,174,0,2,3,1
2131,1,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,48,28,1,1,3,1
2132,1,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,68,731,1,1,3,1
2133,0,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,58,274,0,1,2,1
2134,1,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,59,1701,1,1,3,1
2135,0,62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,43,312,1,1,3,1
2136,0,47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,66,414,1,1,3,1
2137,2,74859.0,0,0,63,570,73,614,133,102,73,1,6,5,11,3,74,1565,0,0,1,0
2138,2,15253.0,1,0,13,1,3,3,8,1,13,2,1,0,3,7,31,29,0,1,2,1
2139,1,31560.0,1,0,98,62,1,20,4,0,7,2,2,1,3,8,49,94,0,1,2,1
2140,0,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,69,1338,0,1,2,1
2141,1,91172.0,0,0,94,162,28,818,0,28,56,0,4,3,7,3,33,1092,0,0,1,0
2142,0,90000.0,0,0,91,675,144,133,94,192,241,1,4,8,5,1,39,1479,1,0,2,0
2143,0,41967.0,1,1,66,23,4,10,0,2,15,1,1,0,3,4,42,54,0,2,3,1
2144,0,69263.0,0,1,14,492,5,32,13,5,21,1,9,1,7,6,58,568,0,1,2,1
2145,2,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,53,1199,0,0,1,0
2146,0,60934.0,0,1,41,224,155,155,192,93,54,2,6,4,11,4,48,873,1,1,3,1
2147,0,71965.0,0,1,21,572,19,286,50,38,248,3,6,3,5,3,72,1213,1,1,3,1
2148,0,65210.0,0,1,25,626,0,70,0,7,28,2,9,3,8,6,68,731,1,1,3,1
2149,1,79174.0,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,48,2043,1,0,2,0
2150,1,81380.0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,56,1893,0,0,1,0
2151,1,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,50,424,0,1,2,1
2152,0,52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,52,575,1,1,3,1
2153,0,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,68,257,1,1,3,1
2154,0,26067.0,1,0,49,22,2,18,0,2,12,3,3,0,3,8,49,56,1,1,3,1
2155,1,44325.0,0,1,69,516,0,21,0,0,5,4,8,2,7,8,51,542,1,1,3,1
2156,0,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,59,125,1,0,2,0
2157,2,26487.0,1,0,23,2,8,10,12,14,23,3,2,1,3,5,45,69,0,1,2,1
2158,2,53233.0,0,1,18,28,0,9,3,0,0,1,1,0,3,4,66,40,1,1,3,1
2159,0,67716.0,0,1,8,530,142,217,62,9,56,4,7,4,13,5,63,1016,1,1,3,1
2160,1,76234.0,0,1,21,519,50,167,130,0,41,1,8,3,11,3,51,907,1,1,3,1
2161,1,84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,67,1566,1,0,2,0
2162,1,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,66,1169,1,0,2,0
2163,2,25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,51,46,1,1,3,1
2164,1,89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,40,1644,0,0,1,0
2165,0,40851.0,1,1,63,23,1,7,0,4,24,1,1,1,2,7,52,59,0,2,3,1
2166,0,27469.0,0,0,2,9,1,2,3,2,0,1,0,0,3,6,76,17,1,0,2,0
2167,2,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,66,1853,1,0,2,0
2168,0,73803.0,0,1,61,833,80,363,52,26,174,2,9,5,6,6,66,1528,1,1,3,1
2169,1,8820.0,1,1,52,12,0,13,4,2,4,4,3,0,3,8,71,35,0,2,3,1
2170,0,43322.0,0,0,25,56,7,48,10,2,18,1,3,0,4,7,49,141,0,0,1,0
2171,0,55593.0,0,1,63,293,8,124,11,4,106,2,6,6,3,6,50,546,1,1,3,1
2172,0,50501.0,1,1,10,297,0,38,13,0,152,7,5,4,4,6,69,500,1,2,4,1
2173,0,37085.0,1,1,65,39,1,16,2,0,3,4,3,0,3,8,48,61,1,2,4,1
2174,2,16185.0,1,0,71,5,11,16,21,8,45,2,2,2,2,8,33,106,0,1,2,1
2175,0,57731.0,0,1,0,266,21,300,65,8,44,4,8,8,6,6,54,704,0,1,2,1
2176,1,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,50,424,0,1,2,1
2177,0,73807.0,0,1,88,366,124,156,71,78,54,2,5,5,11,2,45,849,1,1,3,1
2178,0,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,33,85,1,0,2,0
2179,0,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,55,199,0,2,3,1
2180,0,61014.0,0,1,17,269,129,495,182,43,29,4,9,3,4,7,43,1147,1,1,3,1
2181,0,32144.0,1,1,76,41,0,10,0,0,3,4,2,1,3,7,69,54,1,2,4,1
2182,2,14918.0,0,1,52,3,3,3,15,4,15,1,1,0,3,6,60,43,1,1,3,1
2183,0,45146.0,1,1,28,33,0,5,0,0,15,2,1,1,2,4,60,53,0,2,3,1
2184,2,41769.0,0,1,31,302,29,131,32,0,27,6,8,1,7,8,68,521,0,1,2,1
2185,0,88325.0,0,0,42,519,71,860,93,27,53,1,6,2,9,2,42,1623,1,0,2,0
2186,1,38054.0,1,1,24,23,2,17,2,1,0,2,2,0,3,7,73,45,0,2,3,1
2187,2,80617.0,0,0,42,594,51,631,72,55,32,1,4,6,8,2,28,1435,0,0,1,0
2188,0,5305.0,0,1,12,12,4,7,1,3,5,0,1,0,0,13,47,32,1,1,3,1
2189,0,36807.0,1,1,88,4,2,5,0,0,5,1,1,0,2,6,69,16,1,2,4,1
2190,0,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,40,52,1,1,3,1
2191,1,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,75,1234,0,0,1,0
2192,0,22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,45,15,1,1,3,1
2193,1,40101.0,1,0,73,171,3,129,26,24,62,4,6,1,6,7,38,415,1,1,3,1
2194,0,58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,44,470,1,1,3,1
2195,1,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,41,1438,0,0,1,0
2196,2,7500.0,1,0,7,2,8,11,3,8,21,4,3,2,2,7,44,53,1,1,3,1
2197,1,33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,60,51,1,3,5,1
2198,1,57642.0,0,1,24,580,6,58,8,0,27,3,7,6,6,4,53,679,0,1,2,1
2199,0,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,55,586,1,2,4,1
2200,0,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,44,653,1,2,4,1
2201,0,57967.0,0,1,39,229,7,137,4,0,91,5,4,2,8,5,61,468,0,1,2,1
2202,0,24434.0,2,0,9,3,2,8,20,0,17,2,2,1,2,7,51,50,1,2,4,1
2203,0,11012.0,1,0,82,24,3,26,7,1,23,3,3,1,2,9,39,84,0,1,2,1
2204,1,44802.0,0,0,71,853,10,143,13,10,20,2,9,4,12,8,53,1049,0,0,1,0
2205,0,26816.0,0,0,50,5,1,6,3,4,3,1,0,0,3,4,37,22,0,0,1,0
2206,0,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,49,30,1,1,3,1
2207,0,61223.0,0,1,46,709,43,182,42,118,247,2,9,3,4,5,56,1341,1,1,3,1
2208,1,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,77,444,1,3,5,1
2209,0,56981.0,0,0,91,908,48,217,32,12,24,1,2,3,13,6,42,1241,0,0,1,0
2210,1,69245.0,0,1,8,428,30,214,80,30,61,2,6,5,10,3,67,843,1,1,3,1
2211,1,52869.0,1,1,40,84,3,61,2,1,21,3,3,1,4,7,69,172,1,2,4,1
